대지위치,착공예정일,실착공일,사용승인일,위도,경도
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단7 3,20110901.0,20110901.0,20111223.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 보육시설용지2,20110909.0,20110909.0,20120201.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권지구 단7-5,20110908.0,20110908.0,20120302.0,37.4397486,126.881855
경기도 광명시 소하동 광명시 역세권택지지구 3 4,20110920.0,20110920.0,20120118.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발지구 단A6 1,20111019.0,20111019.0,20120323.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발지구내 단3 6,20111026.0,20111026.0,20120209.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 11 5,20111025.0,20111025.0,20120327.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발사업지구내 단독주택용지 단3-8,20111201.0,20111201.0,20120531.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지지구 단7 1,20111105.0,20111105.0,20120613.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단7 4,20111109.0,20111109.0,20120323.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단6 10,20111109.0,20111109.0,20120502.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구 단독주택용지 6 9,20111109.0,20111109.0,20120502.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 7 6,20111110.0,20111110.0,20120530.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구 5 1,20111206.0,20111206.0,20120419.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구 단독주택용지 7 2,20111210.0,20111210.0,20120611.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발지구 단4-8,20111227.0,20111227.0,20120727.0,37.4397486,126.881855
경기도 광명시 일직동 22-7,20110223.0,20110223.0,20110530.0,37.4212396,126.886224
경기도 광명시 일직동 224-2,20110310.0,20110310.0,20111107.0,37.4212396,126.886224
경기도 광명시 일직동 369-2,20110908.0,20111107.0,20171113.0,37.4212396,126.886224
경기도 광명시 일직동 369-3,20110121.0,20110121.0,20110519.0,37.4212396,126.886224
경기도 광명시 일직동 371-1,20111108.0,20111108.0,20120329.0,37.4212396,126.886224
경기도 광명시 일직동 522-12,20111201.0,20111201.0,20120704.0,37.4212396,126.886224
경기도 광명시 일직동 역세권지구 단21 7,20111103.0,20111103.0,20120504.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권택지개발사업지구단독주택용지 9 9,20111230.0,20111230.0,20120613.0,37.416522,126.884789
경기도 광명시 철산동 259,20110719.0,20110719.0,20120905.0,37.47607199999999,126.8659695
경기도 광명시 하안동 475-8,20110926.0,20110926.0,20160412.0,37.455296,126.8599543
경기도 광명시 하안동 568,20110502.0,20110502.0,20110908.0,37.4588441,126.8682062
경기도 광명시 하안동 694,20110620.0,20110620.0,20120106.0,37.4623331,126.862255
경기도 광명시 하안동 밤일지구 21 1,20110105.0,20110105.0,20111026.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 24 7,20110222.0,20110222.0,20111109.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 21 3,20110608.0,20110608.0,20111229.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 도시개발사업 23블록 9로트,20110706.0,20110706.0,20120118.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일택지개발지구 단독7블록 6로트,20110921.0,20110921.0,20120625.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 23 5,20111024.0,20111024.0,20120217.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 2 6,20111018.0,20111018.0,20120229.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 19블록 4로트,20111110.0,20111110.0,20120516.0,37.4590598,126.8698947
경기도 광명시 하안동 밤일지구 22 6,20111207.0,20111207.0,20120417.0,37.4590598,126.8698947
경기도 광명시 광명동 158-802,20120531.0,20120531.0,20130213.0,37.4787567,126.8535268
경기도 광명시 광명동 740,20120301.0,20120302.0,20120801.0,37.4690519,126.8498772
경기도 광명시 광명동 740,20120301.0,20120302.0,20120801.0,37.4690519,126.8498772
경기도 광명시 광명동 747-3,20120627.0,20120627.0,20130131.0,37.4675258,126.8490744
경기도 광명시 광명동 747-19,20120628.0,20120628.0,20130131.0,37.467521,126.8488687
경기도 광명시 광명동 759-8,20121212.0,20121212.0,20131218.0,37.47176330000001,126.8455805
경기도 광명시 노온사동 4,20120522.0,20120522.0,20120718.0,37.4531098,126.8550668
경기도 광명시 소하동 33-44,20120905.0,20120905.0,20140619.0,37.4515387,126.8926042
경기도 광명시 소하동 34-11,20120514.0,20120514.0,20130110.0,37.45205050000001,126.8917951
경기도 광명시 소하동 34-12,20121101.0,20121025.0,20131203.0,37.4519369,126.8921943
경기도 광명시 소하동 34-12,20121101.0,20121025.0,20131203.0,37.4519369,126.8921943
경기도 광명시 소하동 38-2,20120512.0,20120512.0,20120918.0,37.4505902,126.8901206
경기도 광명시 소하동 38-12,20120619.0,20120619.0,20130528.0,37.450769,126.8904858
경기도 광명시 소하동 49-7,20120718.0,20120718.0,20121113.0,37.4532705,126.8878409
경기도 광명시 소하동 303-7,20120322.0,20120322.0,20121029.0,37.4432712,126.8787766
경기도 광명시 소하동 303-9,20120322.0,20120322.0,20121029.0,37.4433292,126.8788675
경기도 광명시 소하동 682-10,20120801.0,20120801.0,20130117.0,37.4371128,126.8925741
경기도 광명시 소하동 922-2,20121213.0,20121213.0,20130614.0,37.4362688,126.8786409
경기도 광명시 소하동 922-3,20121213.0,20121213.0,20130614.0,37.4361776,126.8787947
경기도 광명시 소하동 927-6,20121026.0,20121026.0,20130509.0,37.4359053,126.8779729
경기도 광명시 소하동 927-6,20121026.0,20121026.0,20130509.0,37.4359053,126.8779729
경기도 광명시 소하동 1105-1,20120613.0,20120613.0,20130103.0,37.4339449,126.8745173
경기도 광명시 소하동 1272-2,20121224.0,20121227.0,20140724.0,37.4527723,126.8887745
경기도 광명시 소하동 1276-2,20121114.0,20121114.0,20130501.0,37.4558505,126.8807554
경기도 광명시 소하동 1277-2,20120507.0,20120507.0,20120914.0,37.4561317,126.8811426
경기도 광명시 소하동 1282,20120810.0,20120810.0,20121220.0,37.4557407,126.8830635
경기도 광명시 소하동 1311-5,20121121.0,20121121.0,20130327.0,37.4495563,126.8897557
경기도 광명시 소하동 1311-12,20121026.0,20121026.0,20130502.0,37.4487843,126.8902774
경기도 광명시 소하동 1311-14,20121123.0,20121123.0,20130415.0,37.4485785,126.8904165
경기도 광명시 소하동 1311-15,20121222.0,20121222.0,20131029.0,37.44847540000001,126.8904861
경기도 광명시 소하동 1313-1,20120811.0,20120811.0,20121226.0,37.4493145,126.8889216
경기도 광명시 소하동 1313-2,20121222.0,20121222.0,20130812.0,37.4493741,126.8890603
경기도 광명시 소하동 1314-2,20120910.0,20120910.0,20130527.0,37.4490346,126.8892769
경기도 광명시 소하동 1314-3,20120811.0,20120811.0,20121226.0,37.4490902,126.8894062
경기도 광명시 소하동 1314-4,20120709.0,20120709.0,20121207.0,37.4491458,126.8895356
경기도 광명시 소하동 1315,20120228.0,20120228.0,20120717.0,37.4485908,126.8892654
경기도 광명시 소하동 1315-1,20121015.0,20121020.0,20130411.0,37.4486515,126.8894032
경기도 광명시 소하동 1315-2,20121222.0,20121222.0,20131101.0,37.4487112,126.8895419
경기도 광명시 소하동 1315-3,20121012.0,20121012.0,20130129.0,37.4487707,126.8896806
경기도 광명시 소하동 1315-8,20120905.0,20120905.0,20130114.0,37.4484642,126.8893541
경기도 광명시 소하동 1316-2,20120905.0,20120905.0,20121205.0,37.4483645,126.8897502
경기도 광명시 소하동 1316-11,20120907.0,20120907.0,20121228.0,37.4481197,126.889597
경기도 광명시 소하동 1318-4,20121004.0,20121004.0,20130201.0,37.447721,126.8902453
경기도 광명시 소하동 1318-5,20121222.0,20121222.0,20130724.0,37.4477744,126.8903697
경기도 광명시 소하동 1318-7,20120420.0,20120420.0,20120814.0,37.4478811,126.8906183
경기도 광명시 소하동 1320-4,20120811.0,20120811.0,20121227.0,37.4487549,126.888829
경기도 광명시 소하동 1320-7,20121018.0,20121018.0,20130308.0,37.4483865,126.8890966
경기도 광명시 소하동 1320-11,20121024.0,20121024.0,20130320.0,37.4479577,126.8894082
경기도 광명시 소하동 1331,20120103.0,20111229.0,20120912.0,37.447118,126.8870836
경기도 광명시 소하동 1382,20120903.0,20120903.0,20130325.0,37.4325465,126.879795
경기도 광명시 소하동 광명역세권택지개발사업지구 6 4,20120127.0,20120127.0,20120518.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발사업지구 3 5,20120102.0,20120102.0,20121015.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단3 7,20120119.0,20120119.0,20120628.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구 단독주택용지 5 2,20120201.0,20120201.0,20120620.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 4블록 4로트,20120208.0,20120208.0,20120831.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 4 3,20120217.0,20120217.0,20120711.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단6 2,20120217.0,20120217.0,20120731.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 5 3,20120221.0,20120221.0,20120705.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택개발사업지구 단독주택용지 5 5,20120221.0,20120221.0,20120705.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단3 3,20120223.0,20120223.0,20120711.0,37.4397486,126.881855
경기도 광명시 소하동 경기도광명시역세권택지개발지구 15 1,20120614.0,20120614.0,20130604.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단3 1,20120310.0,20120310.0,20120821.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발지구 단4-5,20120323.0,20120323.0,20120810.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 6 7,20120407.0,20120407.0,20120906.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발지구 3블록 2로트,20120410.0,20120410.0,20121119.0,37.4397486,126.881855
경기도 광명시 소하동 광명역세권택지개발 6 - 8,20120514.0,20120514.0,20121010.0,37.4397486,126.881855
경기도 광명시 소하동 소하동 택지개발지구 근린공원 내,20121116.0,,,37.4397486,126.881855
경기도 광명시 일직동 23-2,20120814.0,20120814.0,20121130.0,37.4212396,126.886224
경기도 광명시 일직동 23-9,20120402.0,20120402.0,20120821.0,37.4212396,126.886224
경기도 광명시 일직동 23-10,20120402.0,20120402.0,20120821.0,37.4212396,126.886224
경기도 광명시 일직동 380-4,20121110.0,,20140310.0,37.4212396,126.886224
경기도 광명시 일직동 380-4,20121110.0,,20140310.0,37.4212396,126.886224
경기도 광명시 일직동 502-1,20120131.0,20120131.0,20161220.0,37.4212396,126.886224
경기도 광명시 일직동 503-9,20120912.0,20120912.0,20130618.0,37.4212396,126.886224
경기도 광명시 일직동 503-13,20121110.0,20121110.0,20131017.0,37.4212396,126.886224
경기도 광명시 일직동 504,20121229.0,20121227.0,20130829.0,37.4212396,126.886224
경기도 광명시 일직동 505-15,20120925.0,20120925.0,20130410.0,37.4212396,126.886224
경기도 광명시 일직동 520-3,20120316.0,20120316.0,20120614.0,37.4212396,126.886224
경기도 광명시 일직동 522-6,20121005.0,20121005.0,20130927.0,37.4212396,126.886224
경기도 광명시 일직동 523-6,20121226.0,20121226.0,20131018.0,37.4212396,126.886224
경기도 광명시 일직동 523-12,20120824.0,20120824.0,20130315.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권택지개발지구 단9-8,20120420.0,20120420.0,20121113.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권택지개발지구 22 6,20120612.0,20120612.0,20130308.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 21 5,20120113.0,20120113.0,20120731.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권 단A11 3,20120125.0,20120125.0,20120618.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 18 6,20120201.0,20120201.0,20120913.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단18 2,20120210.0,20120210.0,20120605.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 23 1,20120201.0,20120201.0,20120620.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단15 3,20120201.0,20120201.0,20120705.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단23 4,20120201.0,20120201.0,20120913.0,37.4165133,126.8849516
경기도 광명시 일직동 역세권택지개발지구 단20 5,20120204.0,20120204.0,20121214.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 22 4,20120215.0,20120215.0,20120928.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 단8 4,20120517.0,20120517.0,20121018.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 8 6,20121009.0,20121009.0,20130417.0,37.416522,126.884789
경기도 광명시 일직동 역세권택지 개발지구 단22 3,20120326.0,20120326.0,20121214.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권 택지개발사업지구 단독주택용지 단14 5,20120807.0,20120807.0,20121227.0,37.416522,126.884789
경기도 광명시 일직동 광명 역세권택지개발사업지구 단독주택용지 20 3,20120225.0,20120225.0,20120718.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 23 7,20120303.0,20120303.0,20120913.0,37.4165133,126.8849516
경기도 광명시 일직동 경기도 광명시 광명역세권 택지개발지구 단19-2,20120313.0,20120313.0,20121114.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단8 5,20120626.0,20120626.0,20121213.0,37.4165133,126.8849516
경기도 광명시 일직동 광명시 광명역세권 택지개발지구 단21 3,20120313.0,20120313.0,20130523.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 21 4,20120319.0,20120319.0,20121101.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권택지개발지구 단13블럭 2로트,20120328.0,20120328.0,20120925.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권택지개발 18 1,20120420.0,20120420.0,20120821.0,37.416522,126.884789
경기도 광명시 일직동 광명역세권지구 16 3,20120510.0,20120510.0,20121019.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권택지개발 사업지구내 단독주택용지 단19 4,20120510.0,20120510.0,20121224.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권택지개발사업지구내 단15 2,20120525.0,20120525.0,20130305.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권 택지개발사업지구내 단독주택용지 단19 6,20120519.0,20120519.0,20130104.0,37.4165133,126.8849516
경기도 광명시 일직동 광명역세권택지개발 22 2,20120502.0,20120502.0,20120904.0,37.416522,126.884789
